"","city","date","count","ProbPrecip","PropRain","MaxTemp","MaxTemp_forecast","MaxTemp_mae","MinTemp","MinTemp_forecast","MinTemp_mae","Temp_mae","year","month","long","lat","RainError"
"12","Albany",Jun 2015,176,22.6988636363636,33.5227272727273,76.6306818181818,77.7897727272727,3.22727272727273,57.4261363636364,59.3068181818182,4.35795454545455,3.79261363636364,2015,6,-73.75,42.6667,10.8238636363636
"13","Albany",Jul 2015,190,15.2894736842105,19.4736842105263,83.7368421052632,83.4736842105263,2.48421052631579,62.3263157894737,63.4842105263158,3.68421052631579,3.08421052631579,2015,7,-73.75,42.6667,4.18421052631579
"14","Albany",Aug 2015,192,14.3489583333333,19.2708333333333,83.9166666666667,82.7135416666667,2.109375,62.2916666666667,62.1197916666667,2.953125,2.53125,2015,8,-73.75,42.6667,4.921875
"15","Albany",Sep 2015,185,10.2972972972973,16.2162162162162,79.9027027027027,79.1837837837838,2.18918918918919,57.1297297297297,57.5297297297297,3.24324324324324,2.71621621621622,2015,9,-73.75,42.6667,5.91891891891892
"16","Albany",Oct 2015,192,14.8697916666667,13.5416666666667,59.9114583333333,58.7916666666667,2.75520833333333,39.71875,42.1822916666667,5.05729166666667,3.90625,2015,10,-73.75,42.6667,-1.328125
"17","Albany",Nov 2015,46,14.3478260869565,15.2173913043478,55.9347826086956,53.9782608695652,3.82608695652174,35.0434782608696,38.5434782608696,6.5,5.16304347826087,2015,11,-73.75,42.6667,0.869565217391306
"18","Albany",Dec 2015,66,18.8636363636364,24.2424242424242,50.8787878787879,48.3333333333333,3.84848484848485,36.6818181818182,36.3030303030303,4.68181818181818,4.26515151515152,2015,12,-73.75,42.6667,5.37878787878788
"19","Albany",Jan 2016,141,13.9125295508274,7.80141843971631,36.0992907801418,33.5248226950355,3.02836879432624,20.0212765957447,21.4574468085106,4.9468085106383,3.98758865248227,2016,1,-73.75,42.6667,-6.11111111111111
"20","Albany",Feb 2016,168,21.2996031746032,14.2857142857143,40.6904761904762,37.0773809523809,4.625,20.6309523809524,23.547619047619,6.63690476190476,5.63095238095238,2016,2,-73.75,42.6667,-7.01388888888889
"21","Albany",Mar 2016,169,20.2662721893491,8.87573964497041,52.508875739645,49.7100591715976,4.15976331360947,31.8757396449704,33.9319526627219,5.39940828402367,4.77958579881657,2016,3,-73.75,42.6667,-11.3905325443787
"22","Albany",Apr 2016,179,19.8230912476723,13.4078212290503,57.0949720670391,55.2569832402235,3.4804469273743,34.6927374301676,36.1340782122905,5.52513966480447,4.50279329608939,2016,4,-73.75,42.6667,-6.41527001862197
"23","Albany",May 2016,186,22.0698924731183,19.3548387096774,70.2258064516129,70.0698924731183,3.77956989247312,48.7096774193548,50.7096774193548,3.98924731182796,3.88440860215054,2016,5,-73.75,42.6667,-2.71505376344086
"24","Albany",Jun 2016,180,13.8240740740741,13.3333333333333,79.9333333333333,78.85,2.85,56.4666666666667,57.675,3.33611111111111,3.09305555555556,2016,6,-73.75,42.6667,-0.49074074074074
"25","Albany",Jul 2016,186,17.0878136200717,22.5806451612903,84.8709677419355,85.5967741935484,2.53225806451613,63.0967741935484,64.7688172043011,3.24193548387097,2.88709677419355,2016,7,-73.75,42.6667,5.49283154121864
"26","Albany",Aug 2016,171,17.5146198830409,24.5614035087719,84.2573099415205,84.4385964912281,2.23976608187135,64.0409356725146,65.2222222222222,3,2.61988304093567,2016,8,-73.75,42.6667,7.04678362573099
"27","Albany",Sep 2016,75,15.5555555555556,17.3333333333333,73.08,72.4933333333333,1.92,51,53.0066666666667,4.26,3.09,2016,9,-73.75,42.6667,1.77777777777778
"28","Albany",Oct 2016,186,17.8853046594982,9.67741935483871,61.7741935483871,61.8333333333333,2.74731182795699,43.0322580645161,44.7795698924731,4.63440860215054,3.69086021505376,2016,10,-73.75,42.6667,-8.2078853046595
"29","Albany",Nov 2016,174,15.823754789272,13.2183908045977,50.4137931034483,49.8448275862069,2.53448275862069,32.235632183908,35.5373563218391,5.56034482758621,4.04741379310345,2016,11,-73.75,42.6667,-2.60536398467433
"30","Albany",Dec 2016,186,22.6254480286738,16.1290322580645,37.6774193548387,36.2849462365591,2.40322580645161,23,24.2741935483871,5.69354838709677,4.04838709677419,2016,12,-73.75,42.6667,-6.49641577060932
"31","Albany",Jan 2017,168,19.5535714285714,14.2857142857143,36.9761904761905,36.0833333333333,3.38095238095238,23.2261904761905,24.8630952380952,6.04166666666667,4.71130952380952,2017,1,-73.75,42.6667,-5.26785714285714
"32","Albany",Feb 2017,168,19.6924603174603,14.2857142857143,42.7142857142857,39.1071428571429,5.01190476190476,23.8928571428571,25.8184523809524,5.83035714285714,5.42113095238095,2017,2,-73.75,42.6667,-5.40674603174603
"33","Albany",Mar 2017,180,23.8796296296296,16.1111111111111,40.9944444444444,40,4.51666666666667,23.0777777777778,24.6472222222222,7.04722222222222,5.78194444444444,2017,3,-73.75,42.6667,-7.76851851851852
"34","Albany",Apr 2017,99,23.047138047138,12.1212121212121,61.3030303030303,58.2424242424242,5.36363636363636,40.0909090909091,41.1565656565657,4.67171717171717,5.01767676767677,2017,4,-73.75,42.6667,-10.9259259259259
"35","Albany",May 2017,129,31.8087855297158,37.984496124031,67.3333333333333,67.8837209302326,4.44186046511628,48.8992248062016,50.9147286821705,3.62790697674419,4.03488372093023,2017,5,-73.75,42.6667,6.17571059431525
"36","Albany",Jun 2017,174,26.8390804597701,23.5632183908046,78.1436781609195,77.683908045977,2.7816091954023,57.4310344827586,58.5545977011494,3.74425287356322,3.26293103448276,2017,6,-73.75,42.6667,-3.27586206896552
"37","Albany",Jul 2017,180,23.2037037037037,19.4444444444444,81.1833333333333,81.7777777777778,2.20555555555556,62.2222222222222,63.0722222222222,2.94444444444444,2.575,2017,7,-73.75,42.6667,-3.75925925925926
"38","Albany",Aug 2017,180,17.1018518518519,16.1111111111111,79.4944444444444,79.8666666666667,2.02777777777778,59.1611111111111,60.4611111111111,3.12222222222222,2.575,2017,8,-73.75,42.6667,-0.99074074074074
"39","Albany",Sep 2017,6,0,0,66,66.8333333333333,1.16666666666667,45,46.1666666666667,2.5,1.83333333333333,2017,9,-73.75,42.6667,0
"40","Amarillo",Jul 2014,139,15.5755395683453,18.705035971223,87.8057553956834,89.1438848920863,2.63309352517986,65.6546762589928,65.9712230215827,2.23021582733813,2.43165467625899,2014,7,-101.833,35.1833,3.1294964028777
"41","Amarillo",Aug 2014,216,10.2083333333333,6.48148148148148,93.2268518518518,90.5648148148148,4.15277777777778,65.287037037037,65.5277777777778,2.12037037037037,3.13657407407407,2014,8,-101.833,35.1833,-3.72685185185185
"42","Amarillo",Sep 2014,209,12.1291866028708,16.7464114832536,80.11004784689,81.1866028708134,3.39234449760766,58.5167464114833,59.7416267942584,2.64114832535885,3.01674641148325,2014,9,-101.833,35.1833,4.61722488038277
"43","Amarillo",Oct 2014,217,3.70967741935484,6.45161290322581,75.5483870967742,74.9769585253456,3.86175115207373,47.4516129032258,48.8341013824885,3.67741935483871,3.76958525345622,2014,10,-101.833,35.1833,2.74193548387097
"44","Amarillo",Nov 2014,210,2.76190476190476,3.33333333333333,58.2,56.352380952381,5.85714285714286,29.3333333333333,32.0809523809524,4.73809523809524,5.29761904761905,2014,11,-101.833,35.1833,0.571428571428572
"45","Amarillo",Dec 2014,217,4.65437788018433,0,50.8709677419355,51.0138248847926,4.84331797235023,28.6774193548387,29.7972350230415,3.50691244239631,4.17511520737327,2014,12,-101.833,35.1833,-4.65437788018433
"46","Amarillo",Jan 2015,161,8.35403726708075,12.4223602484472,46.5776397515528,44.5776397515528,6.70807453416149,25.1614906832298,24.7577639751553,3.81987577639752,5.2639751552795,2015,1,-101.833,35.1833,4.06832298136646
"47","Amarillo",Feb 2015,196,7.75510204081633,3.57142857142857,55.1428571428571,52.1632653061224,6.77551020408163,25.2857142857143,28.6734693877551,4.39795918367347,5.58673469387755,2015,2,-101.833,35.1833,-4.18367346938776
"48","Amarillo",Mar 2015,210,5.66666666666667,0,65.5095238095238,63.5619047619048,5.13809523809524,35.6809523809524,36.4333333333333,2.81904761904762,3.97857142857143,2015,3,-101.833,35.1833,-5.66666666666667
"49","Amarillo",Apr 2015,203,8.96551724137931,10.3448275862069,73.6354679802956,72.6650246305419,4.17241379310345,44.2955665024631,45.5467980295566,3.68472906403941,3.92857142857143,2015,4,-101.833,35.1833,1.37931034482759
"50","Amarillo",May 2015,215,20.3720930232558,29.3023255813954,73.6790697674419,75.5441860465116,4.2093023255814,50.4,53.0093023255814,3.10232558139535,3.65581395348837,2015,5,-101.833,35.1833,8.93023255813954
"51","Amarillo",Jun 2015,202,12.029702970297,10.3960396039604,86.5445544554455,87.1732673267327,2.80693069306931,63.5049504950495,63.6534653465347,1.98019801980198,2.39356435643564,2015,6,-101.833,35.1833,-1.63366336633663
"52","Amarillo",Jul 2015,215,11.1627906976744,28.3720930232558,89.7023255813953,91.2651162790698,2.6046511627907,66.6697674418605,67.5023255813954,2.33953488372093,2.47209302325581,2015,7,-101.833,35.1833,17.2093023255814
"53","Amarillo",Aug 2015,217,9.97695852534562,19.3548387096774,89,90.2811059907834,2.48847926267281,64.6451612903226,66.4700460829493,2.61751152073733,2.55299539170507,2015,8,-101.833,35.1833,9.3778801843318
"54","Amarillo",Sep 2015,210,8.28571428571429,0,88.1666666666667,86.1666666666667,3.79047619047619,62.0666666666667,62.2428571428571,2.46190476190476,3.12619047619048,2015,9,-101.833,35.1833,-8.28571428571429
"55","Amarillo",Oct 2015,214,13.1308411214953,15.8878504672897,73.0280373831776,72.4158878504673,4.50934579439252,49.518691588785,50.9252336448598,2.9018691588785,3.70560747663551,2015,10,-101.833,35.1833,2.75700934579439
"56","Amarillo",Nov 2015,51,5.98039215686275,9.80392156862745,63.4117647058824,60.2941176470588,6.09803921568627,35.1372549019608,37.5294117647059,3.88235294117647,4.99019607843137,2015,11,-101.833,35.1833,3.82352941176471
"57","Amarillo",Dec 2015,66,1.96969696969697,9.09090909090909,56.4242424242424,54.8787878787879,4.39393939393939,28.6969696969697,29.8787878787879,4.57575757575758,4.48484848484848,2015,12,-101.833,35.1833,7.12121212121212
"58","Amarillo",Jan 2016,141,2.80141839716312,0,55.3404255319149,51.4255319148936,5.48936170212766,24.886524822695,28.0248226950355,3.9822695035461,4.73581560283688,2016,1,-101.833,35.1833,-2.80141839716312
"59","Amarillo",Feb 2016,168,1.90476188690476,3.57142857142857,62.0654761904762,60.9642857142857,3.58928571428571,30.2797619047619,32.0595238095238,4.32142857142857,3.95535714285714,2016,2,-101.833,35.1833,1.66666668452381
"60","Amarillo",Mar 2016,169,3.45167655029586,0,69.0236686390533,67.301775147929,3.10650887573965,36.6153846153846,37.8609467455621,4.74852071005917,3.92751479289941,2016,3,-101.833,35.1833,-3.45167655029586
"61","Amarillo",Apr 2016,179,9.990689,16.7597765363128,72.3743016759776,72.659217877095,3.44692737430168,42.8212290502793,45.231843575419,3.76815642458101,3.60754189944134,2016,4,-101.833,35.1833,6.76908753631285
"62","Amarillo",May 2016,186,14.6684588172043,6.45161290322581,77.0967741935484,77.3279569892473,4.2741935483871,49.1612903225806,51.3924731182796,4.18279569892473,4.22849462365591,2016,5,-101.833,35.1833,-8.2168459139785
"63","Amarillo",Jun 2016,180,9.20370368888889,10,91.2666666666667,90.9555555555555,2.6,63.2666666666667,64.6583333333333,2.54166666666667,2.57083333333333,2016,6,-101.833,35.1833,0.796296311111112
"64","Amarillo",Jul 2016,186,10.4749104032258,12.9032258064516,97.6451612903226,96.7204301075269,2.9247311827957,67.9354838709677,69.6424731182796,3.21236559139785,3.06854838709677,2016,7,-101.833,35.1833,2.42831540322581
"65","Amarillo",Aug 2016,171,16.1988303567251,23.9766081871345,89.1988304093567,89.2280701754386,2.6140350877193,63.8947368421053,64.7573099415205,2.58771929824561,2.60087719298246,2016,8,-101.833,35.1833,7.77777783040936
"66","Amarillo",Sep 2016,75,9.42222226666667,0,84.28,80.5333333333333,4.2,55.2933333333333,56.7066666666667,3.09333333333333,3.64666666666667,2016,9,-101.833,35.1833,-9.42222226666667
"67","Amarillo",Oct 2016,186,2.34767023655914,0,81.6129032258064,79.8709677419355,3.61290322580645,49.7096774193548,50.7069892473118,3.94354838709677,3.77822580645161,2016,10,-101.833,35.1833,-2.34767023655914
"68","Amarillo",Nov 2016,174,5.81417627011494,6.89655172413793,66.0632183908046,64.4022988505747,3.40804597701149,38.0287356321839,39.4080459770115,4.47126436781609,3.93965517241379,2016,11,-101.833,35.1833,1.08237545402299
"69","Amarillo",Dec 2016,186,4.09498201075269,0,52.5483870967742,49.6881720430108,5.55913978494624,23.5806451612903,26.4005376344086,6.12634408602151,5.84274193548387,2016,12,-101.833,35.1833,-4.09498201075269
"70","Amarillo",Jan 2017,168,8.69047619047619,13.6904761904762,52.5297619047619,50.5059523809524,4.82142857142857,26.4345238095238,27.3690476190476,5.60714285714286,5.21428571428571,2017,1,-101.833,35.1833,5
"71","Amarillo",Feb 2017,168,4.09722220238095,7.14285714285714,64.3928571428571,63.2678571428571,5.08928571428571,31.2142857142857,34.7589285714286,5.98511904761905,5.53720238095238,2017,2,-101.833,35.1833,3.04563494047619
"72","Amarillo",Mar 2017,180,4.12962963333333,6.66666666666667,70.5888888888889,70.8944444444444,4.89444444444444,37.1722222222222,40.6638888888889,5.24166666666667,5.06805555555556,2017,3,-101.833,35.1833,2.53703703333333
"73","Amarillo",Apr 2017,99,11.9191918181818,8.08080808080808,70.2222222222222,69.5252525252525,4.93939393939394,43.4646464646465,44.3535353535354,3.29292929292929,4.11616161616162,2017,4,-101.833,35.1833,-3.83838373737374
"74","Amarillo",May 2017,129,8.15245481395349,3.10077519379845,80.2868217054264,78.8527131782946,2.36434108527132,48.6434108527132,52.1085271317829,4.75968992248062,3.56201550387597,2017,5,-101.833,35.1833,-5.05167962015504
"75","Amarillo",Jun 2017,174,11.9923371494253,10.3448275862069,91.6034482758621,90.3103448275862,3.31609195402299,62.0344827586207,63.1465517241379,3.15804597701149,3.23706896551724,2017,6,-101.833,35.1833,-1.64750956321839
"76","Amarillo",Jul 2017,180,12.3981482055556,12.7777777777778,94.2944444444445,92.6777777777778,2.55,65.8166666666667,67.4472222222222,2.50277777777778,2.52638888888889,2017,7,-101.833,35.1833,0.379629572222221
"77","Amarillo",Aug 2017,180,22.0740740777778,32.7777777777778,84.7333333333333,85.1277777777778,3.25,62.4888888888889,63.3111111111111,2.31666666666667,2.78333333333333,2017,8,-101.833,35.1833,10.7037037
"78","Amarillo",Sep 2017,6,5,0,86,84.6666666666667,1.33333333333333,59,60.9166666666667,1.91666666666667,1.625,2017,9,-101.833,35.1833,-5
"79","Anchorage",Jul 2014,118,14.0254237288136,23.728813559322,68.0084745762712,65.8559322033898,3.52542372881356,53.9661016949153,52.8898305084746,2.22881355932203,2.8771186440678,2014,7,-149.9,61.2167,9.70338983050848
"80","Anchorage",Aug 2014,216,13.2175925925926,18.9814814814815,65.462962962963,64.662037037037,2.56944444444444,53.2592592592593,51.7361111111111,2.61574074074074,2.59259259259259,2014,8,-149.9,61.2167,5.76388888888889
"81","Anchorage",Sep 2014,209,13.7081339712919,26.3157894736842,57.3349282296651,56.6555023923445,3.13875598086124,44.2966507177034,43.9712918660287,3.13875598086124,3.13875598086124,2014,9,-149.9,61.2167,12.6076555023923
"82","Anchorage",Oct 2014,217,6.95852534562212,6.45161290322581,40.3870967741936,39.7557603686636,2.82488479262673,28.1935483870968,29.2672811059908,3.18433179723502,3.00460829493088,2014,10,-149.9,61.2167,-0.506912442396314
"83","Anchorage",Nov 2014,210,7.35714285714286,3.33333333333333,34.8666666666667,33.3571428571429,4.32857142857143,24,25.2904761904762,3.67142857142857,4,2014,11,-149.9,61.2167,-4.02380952380952
"84","Anchorage",Dec 2014,217,12.4423963133641,0,30.3548387096774,29.5898617511521,4.50691244239631,20.8387096774194,23.036866359447,5.25806451612903,4.88248847926267,2014,12,-149.9,61.2167,-12.4423963133641
"85","Anchorage",Jan 2015,161,6.95652173913043,0,20.5590062111801,21.8198757763975,4.82608695652174,9.30434782608696,13.9378881987578,6.55900621118012,5.69254658385093,2015,1,-149.9,61.2167,-6.95652173913043
"86","Anchorage",Feb 2015,196,8.18877551020408,0,29.6785714285714,27.8775510204082,4.03571428571429,17,18.3979591836735,5.23469387755102,4.63520408163265,2015,2,-149.9,61.2167,-8.18877551020408
"87","Anchorage",Mar 2015,210,8.28571428571429,0,37.7761904761905,33.9571428571429,4.88571428571429,23.1285714285714,22.0571428571429,3.15714285714286,4.02142857142857,2015,3,-149.9,61.2167,-8.28571428571429
"88","Anchorage",Apr 2015,196,10.3571428571429,0,49.0612244897959,45.2551020408163,4.5,33.5816326530612,31.7244897959184,3.11224489795918,3.80612244897959,2015,4,-149.9,61.2167,-10.3571428571429
"89","Anchorage",May 2015,213,5.25821596244131,0,59.1596244131455,58.4225352112676,2.82159624413146,43.4413145539906,42.5680751173709,2.87323943661972,2.84741784037559,2015,5,-149.9,61.2167,-5.25821596244131
"90","Anchorage",Jun 2015,203,10.2709359605911,2.95566502463054,67.615763546798,66.0394088669951,4.01970443349754,53.3349753694581,50.8866995073892,3.03940886699507,3.52955665024631,2015,6,-149.9,61.2167,-7.31527093596059
"91","Anchorage",Jul 2015,215,13.906976744186,25.5813953488372,68.3581395348837,66.3488372093023,3.94418604651163,55.3348837209302,53.8,2.25116279069767,3.09767441860465,2015,7,-149.9,61.2167,11.6744186046512
"92","Anchorage",Aug 2015,217,8.73271889400922,9.67741935483871,68.0645161290323,64.3410138248848,4.62672811059908,51.8387096774194,50.6082949308756,2.64055299539171,3.63364055299539,2015,8,-149.9,61.2167,0.944700460829493
"93","Anchorage",Sep 2015,210,19.5714285714286,36.6666666666667,54.0666666666667,52.9380952380952,3.32857142857143,41,40.9285714285714,3.90952380952381,3.61904761904762,2015,9,-149.9,61.2167,17.0952380952381
"94","Anchorage",Oct 2015,214,13.714953271028,19.6261682242991,46.5794392523364,45.2710280373832,2.31775700934579,36.4859813084112,36.714953271028,2.75233644859813,2.53504672897196,2015,10,-149.9,61.2167,5.91121495327103
"95","Anchorage",Nov 2015,51,2.84313725490196,0,19.8235294117647,21.5098039215686,4.98039215686275,7.7843137254902,11.4313725490196,5.72549019607843,5.35294117647059,2015,11,-149.9,61.2167,-2.84313725490196
"96","Anchorage",Dec 2015,66,13.9393939393939,0,25.3181818181818,22.5151515151515,4.86363636363636,16.5909090909091,15.1818181818182,4.62121212121212,4.74242424242424,2015,12,-149.9,61.2167,-13.9393939393939
"97","Anchorage",Jan 2016,141,9.33806146808511,0,29.8794326241135,30.9858156028369,4.31205673758865,19.9858156028369,23.7978723404255,5.54255319148936,4.92730496453901,2016,1,-149.9,61.2167,-9.33806146808511
"98","Anchorage",Feb 2016,168,9.26587288690476,0,35.4702380952381,34.0059523809524,3.5,23.6130952380952,24.9732142857143,3.13392857142857,3.31696428571429,2016,2,-149.9,61.2167,-9.26587288690476
"99","Anchorage",Mar 2016,163,9.72392626380368,8.58895705521472,41.8773006134969,39.4907975460123,3.94478527607362,27,28.0337423312883,2.81288343558282,3.37883435582822,2016,3,-149.9,61.2167,-1.13496920858896
"100","Anchorage",Apr 2016,173,3.19845850867052,0,53.7109826589595,51.0693641618497,3.34682080924855,37.0751445086705,36.8612716763006,2.82080924855491,3.08381502890173,2016,4,-149.9,61.2167,-3.19845850867052
"101","Anchorage",May 2016,186,6.98028672043011,3.2258064516129,61.9354838709677,59.1720430107527,3.86021505376344,45.9032258064516,44.244623655914,2.80376344086022,3.33198924731183,2016,5,-149.9,61.2167,-3.7544802688172
"102","Anchorage",Jun 2016,180,9.43518517222222,6.66666666666667,68.2,65.7111111111111,3.62222222222222,52.2666666666667,52.4083333333333,1.86944444444444,2.74583333333333,2016,6,-149.9,61.2167,-2.76851850555556
"103","Anchorage",Jul 2016,186,15.4301075,16.1290322580645,70.1290322580645,68.489247311828,3.46774193548387,57.741935483871,56.0430107526882,2.44086021505376,2.95430107526882,2016,7,-149.9,61.2167,0.698924758064516
"104","Anchorage",Aug 2016,171,20.302144251462,31.5789473684211,66.9298245614035,64.4678362573099,3.47953216374269,54.7836257309942,53.4298245614035,1.95614035087719,2.71783625730994,2016,8,-149.9,61.2167,11.2768031169591
"105","Anchorage",Sep 2016,75,15.5333333333333,8,56.32,53.4,3.08,40.6266666666667,41.0666666666667,3.8,3.44,2016,9,-149.9,61.2167,-7.53333333333333
"106","Anchorage",Oct 2016,186,3.13620079032258,3.2258064516129,43.3870967741936,43.7741935483871,2.47311827956989,27.3870967741935,30.4462365591398,5.10215053763441,3.78763440860215,2016,10,-149.9,61.2167,0.0896056612903222
"107","Anchorage",Nov 2016,174,9.06130268390805,0,30.1609195402299,30.6379310344828,3.69540229885057,19.3218390804598,22.5258620689655,4.85919540229885,4.27729885057471,2016,11,-149.9,61.2167,-9.06130268390805
"108","Anchorage",Dec 2016,186,10.2419354516129,0,18.6451612903226,18.0268817204301,3.30645161290323,6.16129032258065,9.48387096774194,5.61290322580645,4.45967741935484,2016,12,-149.9,61.2167,-10.2419354516129
"109","Anchorage",Jan 2017,168,10.2777777380952,0,16.2261904761905,16.4702380952381,6.61309523809524,2.45238095238095,5.80059523809524,8.72321428571429,7.66815476190476,2017,1,-149.9,61.2167,-10.2777777380952
"110","Anchorage",Feb 2017,168,13.3730158154762,0,23.1785714285714,24.797619047619,4.21428571428571,10.1428571428571,12.9732142857143,5.96130952380952,5.08779761904762,2017,2,-149.9,61.2167,-13.3730158154762
"111","Anchorage",Mar 2017,180,2.12037033333333,3.33333333333333,27.0055555555556,25.4333333333333,3.40555555555556,6.37777777777778,8.44166666666667,5.49722222222222,4.45138888888889,2017,3,-149.9,61.2167,1.212963
"112","Anchorage",Apr 2017,99,2.35690233333333,0,46.2525252525253,45.1919191919192,2.15151515151515,28.6767676767677,30.7474747474747,2.7979797979798,2.47474747474747,2017,4,-149.9,61.2167,-2.35690233333333
"113","Anchorage",May 2017,129,10.5684754263566,0,55.8914728682171,55.3720930232558,3.24806201550388,39.7286821705426,40.8217054263566,2.33333333333333,2.7906976744186,2017,5,-149.9,61.2167,-10.5684754263566
"114","Anchorage",Jun 2017,174,8.65900374712644,0,61.4712643678161,61.3563218390805,2.70114942528736,48.6436781609195,48.7844827586207,2.84770114942529,2.77442528735632,2017,6,-149.9,61.2167,-8.65900374712644
"115","Anchorage",Jul 2017,180,8.83333331666667,9.44444444444444,65.9222222222222,65.1555555555556,3.46666666666667,52.95,53.7638888888889,2.01388888888889,2.74027777777778,2017,7,-149.9,61.2167,0.611111127777779
"116","Anchorage",Aug 2017,180,18.8796295777778,29.4444444444444,62.1666666666667,61.5055555555556,3.05,50.5777777777778,51.1388888888889,1.97222222222222,2.51111111111111,2017,8,-149.9,61.2167,10.5648148666667
"117","Anchorage",Sep 2017,6,22.7777783333333,100,57,56,1,46,46.4166666666667,0.916666666666667,0.958333333333333,2017,9,-149.9,61.2167,77.2222216666667
"118","Atlanta",Jul 2014,125,25.88,20.8,85.792,86.208,1.968,68.856,68.936,2.192,2.08,2014,7,-84.3833,33.75,-5.08
"119","Atlanta",Aug 2014,186,22.3118279569892,25.8064516129032,88.258064516129,88.1935483870968,2.03225806451613,69.6774193548387,69.9623655913979,1.69354838709677,1.86290322580645,2014,8,-84.3833,33.75,3.49462365591398
"120","Atlanta",Sep 2014,180,21.2222222222222,3.33333333333333,83.6666666666667,82.9333333333333,2.78888888888889,67.9333333333333,65.9,2.76666666666667,2.77777777777778,2014,9,-84.3833,33.75,-17.8888888888889
"121","Atlanta",Oct 2014,186,10.0537634408602,6.45161290322581,77.2258064516129,74.9301075268817,3.14516129032258,55.0967741935484,54.2365591397849,3.64516129032258,3.39516129032258,2014,10,-84.3833,33.75,-3.60215053763441
"122","Atlanta",Nov 2014,180,11.0555555555556,10,59.9666666666667,57.5277777777778,4.53888888888889,38.1,39.1333333333333,5.65555555555556,5.09722222222222,2014,11,-84.3833,33.75,-1.05555555555556
"123","Atlanta",Dec 2014,186,18.1182795698925,22.5806451612903,58.6774193548387,56.8655913978495,3.39247311827957,41.3870967741936,40.4462365591398,4.28494623655914,3.83870967741935,2014,12,-84.3833,33.75,4.46236559139785
"124","Atlanta",Jan 2015,138,14.1666666666667,16.6666666666667,53.4202898550725,50.3550724637681,3.73188405797101,33.5724637681159,34.2173913043478,4.28260869565217,4.00724637681159,2015,1,-84.3833,33.75,2.5
"125","Atlanta",Feb 2015,167,17.185628742515,25.1497005988024,49.9640718562874,47.1437125748503,5,30.748502994012,31.2874251497006,4.89820359281437,4.94910179640719,2015,2,-84.3833,33.75,7.96407185628742
"126","Atlanta",Mar 2015,175,28.7428571428571,16,67.7028571428571,62.6057142857143,5.89714285714286,47.6,46.24,5.94285714285714,5.92,2015,3,-84.3833,33.75,-12.7428571428571
"127","Atlanta",Apr 2015,174,32.6724137931034,43.6781609195402,74.5804597701149,72.7586206896552,4.02873563218391,56.6149425287356,56.0977011494253,3.45977011494253,3.74425287356322,2015,4,-84.3833,33.75,11.0057471264368
"128","Atlanta",May 2015,184,18.0434782608696,22.2826086956522,82.7554347826087,82.1413043478261,1.89673913043478,63.3423913043478,63.6847826086956,2.40760869565217,2.15217391304348,2015,5,-84.3833,33.75,4.23913043478261
