"","city","date","ProbPrecip","PropRain","RainError","long","lat","year","month"
"149","Atlanta",Feb 2017,16.6156462244898,42.8571428571429,26.2414966326531,-84.3833,33.75,2017,2
"150","Atlanta",Mar 2017,19.3015873047619,48.3870967741936,29.0855094694316,-84.3833,33.75,2017,3
"151","Atlanta",Apr 2017,14.0960452542373,13.6363636363636,-0.459681617873652,-84.3833,33.75,2017,4
"152","Atlanta",May 2017,21.3422818791946,41.9354838709677,20.5932019917731,-84.3833,33.75,2017,5
"153","Atlanta",Jun 2017,28.1023102970297,56.6666666666667,28.564356369637,-84.3833,33.75,2017,6
"154","Atlanta",Jul 2017,26.3412698571429,38.7096774193548,12.368407562212,-84.3833,33.75,2017,7
"155","Atlanta",Aug 2017,31.4444443809524,35.4838709677419,4.03942658678956,-84.3833,33.75,2017,8
"156","Atlanta",Sep 2017,43.3333328571429,100,56.6666671428571,-84.3833,33.75,2017,9
"157","Atlantic City",Jul 2014,16,34.7826086956522,18.7826086956522,-74.4167,39.3667,2014,7
"158","Atlantic City",Aug 2014,11.9815668202765,22.5806451612903,10.5990783410138,-74.4167,39.3667,2014,8
"159","Atlantic City",Sep 2014,12.5,33.3333333333333,20.8333333333333,-74.4167,39.3667,2014,9
"160","Atlantic City",Oct 2014,14.9078341013825,35.4838709677419,20.5760368663594,-74.4167,39.3667,2014,10
"161","Atlantic City",Nov 2014,13.1904761904762,30,16.8095238095238,-74.4167,39.3667,2014,11
"162","Atlantic City",Dec 2014,19.8617511520737,51.6129032258064,31.7511520737327,-74.4167,39.3667,2014,12
"163","Atlantic City",Jan 2015,18.1055900621118,36.6666666666667,18.5610766045549,-74.4167,39.3667,2015,1
"164","Atlantic City",Feb 2015,18.1887755102041,28.5714285714286,10.3826530612245,-74.4167,39.3667,2015,2
"165","Atlantic City",Mar 2015,20.0238095238095,45.1612903225806,25.1374807987711,-74.4167,39.3667,2015,3
"166","Atlantic City",Apr 2015,18.448275862069,33.3333333333333,14.8850574712644,-74.4167,39.3667,2015,4
"167","Atlantic City",May 2015,8.51851851851852,12.9032258064516,4.38470728793309,-74.4167,39.3667,2015,5
"168","Atlantic City",Jun 2015,20.8088235294118,63.3333333333333,42.5245098039216,-74.4167,39.3667,2015,6
"169","Atlantic City",Jul 2015,14.7235023041475,32.258064516129,17.5345622119816,-74.4167,39.3667,2015,7
"170","Atlantic City",Aug 2015,10.5990783410138,22.5806451612903,11.9815668202765,-74.4167,39.3667,2015,8
"171","Atlantic City",Sep 2015,8.07142857142857,16.6666666666667,8.59523809523809,-74.4167,39.3667,2015,9
"172","Atlantic City",Oct 2015,13.6214953271028,22.5806451612903,8.95914983418752,-74.4167,39.3667,2015,10
"173","Atlantic City",Nov 2015,8.77358490566038,23.5294117647059,14.7558268590455,-74.4167,39.3667,2015,11
"174","Atlantic City",Dec 2015,15.974025974026,25,9.02597402597403,-74.4167,39.3667,2015,12
"175","Atlantic City",Jan 2016,13.4679089440994,37.037037037037,23.5691280929377,-74.4167,39.3667,2016,1
"176","Atlantic City",Feb 2016,19.2602041326531,44.8275862068966,25.5673820742435,-74.4167,39.3667,2016,2
"177","Atlantic City",Mar 2016,16.4225588888889,38.7096774193548,22.287118530466,-74.4167,39.3667,2016,3
"178","Atlantic City",Apr 2016,16.7067307211538,40,23.2932692788462,-74.4167,39.3667,2016,4
"179","Atlantic City",May 2016,21.7818740138249,41.9354838709677,20.1536098571429,-74.4167,39.3667,2016,5
"180","Atlantic City",Jun 2016,11.6111110952381,26.6666666666667,15.0555555714286,-74.4167,39.3667,2016,6
"181","Atlantic City",Jul 2016,11.8586789585253,41.9354838709677,30.0768049124424,-74.4167,39.3667,2016,7
"182","Atlantic City",Aug 2016,10.0412541435644,22.5806451612903,12.539391017726,-74.4167,39.3667,2016,8
"183","Atlantic City",Sep 2016,17.5490196470588,37.5,19.9509803529412,-74.4167,39.3667,2016,9
"184","Atlantic City",Oct 2016,8.88632870967742,22.5806451612903,13.6943164516129,-74.4167,39.3667,2016,10
"185","Atlantic City",Nov 2016,10.8538587684729,26.6666666666667,15.8128078981938,-74.4167,39.3667,2016,11
"186","Atlantic City",Dec 2016,18.1259600322581,29.0322580645161,10.9062980322581,-74.4167,39.3667,2016,12
"187","Atlantic City",Jan 2017,21.1309523316327,48.3870967741936,27.2561444425609,-74.4167,39.3667,2017,1
"188","Atlantic City",Feb 2017,11.5646258673469,14.2857142857143,2.72108841836735,-74.4167,39.3667,2017,2
"189","Atlantic City",Mar 2017,19.9206349047619,32.258064516129,12.3374296113671,-74.4167,39.3667,2017,3
"190","Atlantic City",Apr 2017,14.3644066949153,27.2727272727273,12.908320577812,-74.4167,39.3667,2017,4
"191","Atlantic City",May 2017,21.6554809395973,45.1612903225806,23.5058093829833,-74.4167,39.3667,2017,5
"192","Atlantic City",Jun 2017,15.6600659752475,33.3333333333333,17.6732673580858,-74.4167,39.3667,2017,6
"193","Atlantic City",Jul 2017,17.0555555428571,32.258064516129,15.2025089732719,-74.4167,39.3667,2017,7
"194","Atlantic City",Aug 2017,14.349206352381,38.7096774193548,24.3604710669739,-74.4167,39.3667,2017,8
"195","Atlantic City",Sep 2017,6.42857142857143,0,-6.42857142857143,-74.4167,39.3667,2017,9
"196","Austin",Jul 2014,9.5,33.3333333333333,23.8333333333333,-117.067,39.4833,2014,7
"197","Austin",Aug 2014,6.68202764976959,29.0322580645161,22.3502304147465,-117.067,39.4833,2014,8
"198","Austin",Sep 2014,5.07142857142857,6.66666666666667,1.5952380952381,-117.067,39.4833,2014,9
"199","Austin",Oct 2014,0.207373271889401,0,-0.207373271889401,-117.067,39.4833,2014,10
"200","Austin",Nov 2014,6.09523809523809,20,13.9047619047619,-117.067,39.4833,2014,11
"201","Austin",Dec 2014,7.51152073732719,32.258064516129,24.7465437788018,-117.067,39.4833,2014,12
"202","Austin",Jan 2015,2.70186335403727,10,7.29813664596273,-117.067,39.4833,2015,1
"203","Austin",Feb 2015,4.48979591836735,7.14285714285714,2.6530612244898,-117.067,39.4833,2015,2
"204","Austin",Mar 2015,2.83333333333333,9.67741935483871,6.84408602150538,-117.067,39.4833,2015,3
"205","Austin",Apr 2015,5.54187192118227,20,14.4581280788177,-117.067,39.4833,2015,4
"206","Austin",May 2015,16.712962962963,54.8387096774194,38.1257467144564,-117.067,39.4833,2015,5
"207","Austin",Jun 2015,4.55882352941176,10,5.44117647058824,-117.067,39.4833,2015,6
"208","Austin",Jul 2015,9.35483870967742,32.258064516129,22.9032258064516,-117.067,39.4833,2015,7
"209","Austin",Aug 2015,2.99539170506912,3.2258064516129,0.230414746543778,-117.067,39.4833,2015,8
"210","Austin",Sep 2015,1.95238095238095,6.66666666666667,4.71428571428571,-117.067,39.4833,2015,9
"211","Austin",Oct 2015,7.24299065420561,29.0322580645161,21.7892674103105,-117.067,39.4833,2015,10
"212","Austin",Nov 2015,4.42307692307692,17.6470588235294,13.2239819004525,-117.067,39.4833,2015,11
"213","Austin",Dec 2015,14.8701298701299,50,35.1298701298701,-117.067,39.4833,2015,12
"214","Austin",Jan 2016,13.1677018819876,48.1481481481481,34.9804462661606,-117.067,39.4833,2016,1
"215","Austin",Feb 2016,1.8282312755102,6.89655172413793,5.06832044862773,-117.067,39.4833,2016,2
"216","Austin",Mar 2016,6.2962961969697,19.3548387096774,13.0585425127077,-117.067,39.4833,2016,3
"217","Austin",Apr 2016,8.58974360576923,46.6666666666667,38.0769230608974,-117.067,39.4833,2016,4
"218","Austin",May 2016,7.63440857603687,35.4838709677419,27.8494623917051,-117.067,39.4833,2016,5
"219","Austin",Jun 2016,2.23809522857143,6.66666666666667,4.42857143809524,-117.067,39.4833,2016,6
"220","Austin",Jul 2016,0.798771124423963,3.2258064516129,2.42703532718894,-117.067,39.4833,2016,7
"221","Austin",Aug 2016,1.50165008415842,0,-1.50165008415842,-117.067,39.4833,2016,8
"222","Austin",Sep 2016,3.82352941176471,12.5,8.67647058823529,-117.067,39.4833,2016,9
"223","Austin",Oct 2016,3.36405523963134,16.1290322580645,12.7649770184332,-117.067,39.4833,2016,10
"224","Austin",Nov 2016,4.4170771773399,26.6666666666667,22.2495894893268,-117.067,39.4833,2016,11
"225","Austin",Dec 2016,6.92780339631336,29.0322580645161,22.1044546682028,-117.067,39.4833,2016,12
"226","Austin",Jan 2017,11.7431972959184,41.9354838709677,30.1922865750494,-117.067,39.4833,2017,1
"227","Austin",Feb 2017,11.0884354285714,32.1428571428571,21.0544217142857,-117.067,39.4833,2017,2
"228","Austin",Mar 2017,6.63492062380952,29.0322580645161,22.3973374407066,-117.067,39.4833,2017,3
"229","Austin",Apr 2017,5.19774011864407,36.3636363636364,31.1658962449923,-117.067,39.4833,2017,4
"230","Austin",May 2017,2.66219237583893,19.3548387096774,16.6926463338385,-117.067,39.4833,2017,5
"231","Austin",Jun 2017,1.84818477227723,6.66666666666667,4.81848189438944,-117.067,39.4833,2017,6
"232","Austin",Jul 2017,3.52380951428571,12.9032258064516,9.3794162921659,-117.067,39.4833,2017,7
"233","Austin",Aug 2017,3.98193755665025,19.3548387096774,15.3729011530272,-117.067,39.4833,2017,8
"234","Austin",Sep 2017,0,0,0,-117.067,39.4833,2017,9
"235","Baker",Jul 2014,4.64285714285714,4.16666666666667,-0.476190476190477,-117.833,44.7833,2014,7
"236","Baker",Aug 2014,8.50230414746544,12.9032258064516,4.40092165898617,-117.833,44.7833,2014,8
"237","Baker",Sep 2014,6.26190476190476,10,3.73809523809524,-117.833,44.7833,2014,9
"238","Baker",Oct 2014,10.2304147465438,19.3548387096774,9.12442396313364,-117.833,44.7833,2014,10
"239","Baker",Nov 2014,18.8333333333333,33.3333333333333,14.5,-117.833,44.7833,2014,11
"240","Baker",Dec 2014,25.0460829493088,38.7096774193548,13.6635944700461,-117.833,44.7833,2014,12
"241","Baker",Jan 2015,9.03726708074534,NA,NA,-117.833,44.7833,2015,1
"242","Baker",Feb 2015,16.6836734693878,35.7142857142857,19.030612244898,-117.833,44.7833,2015,2
"243","Baker",Mar 2015,10.6190476190476,22.5806451612903,11.9615975422427,-117.833,44.7833,2015,3
"244","Baker",Apr 2015,9.70443349753695,20,10.2955665024631,-117.833,44.7833,2015,4
"245","Baker",May 2015,19.046511627907,41.9354838709677,22.8889722430608,-117.833,44.7833,2015,5
"246","Baker",Jun 2015,7.26829268292683,6.66666666666667,-0.601626016260163,-117.833,44.7833,2015,6
"247","Baker",Jul 2015,7.48847926267281,NA,NA,-117.833,44.7833,2015,7
"248","Baker",Aug 2015,4.93087557603687,3.2258064516129,-1.70506912442396,-117.833,44.7833,2015,8
"249","Baker",Sep 2015,6.88095238095238,20,13.1190476190476,-117.833,44.7833,2015,9
"250","Baker",Oct 2015,6.68224299065421,25.8064516129032,19.124208622249,-117.833,44.7833,2015,10
"251","Baker",Nov 2015,26.5384615384615,23.5294117647059,-3.00904977375566,-117.833,44.7833,2015,11
"252","Baker",Dec 2015,39.1558441558442,58.3333333333333,19.1774891774892,-117.833,44.7833,2015,12
"253","Baker",Jan 2016,24.2443062981366,40.7407407407407,16.4964344426041,-117.833,44.7833,2016,1
"254","Baker",Feb 2016,12.4404761581633,6.89655172413793,-5.54392443402533,-117.833,44.7833,2016,2
"255","Baker",Mar 2016,21.456228959596,25.8064516129032,4.35022265330727,-117.833,44.7833,2016,3
"256","Baker",Apr 2016,9.49519232692308,13.3333333333333,3.83814100641026,-117.833,44.7833,2016,4
"257","Baker",May 2016,14.9692780414747,22.5806451612903,7.61136711981567,-117.833,44.7833,2016,5
"258","Baker",Jun 2016,7.27777774761905,20,12.722222252381,-117.833,44.7833,2016,6
"259","Baker",Jul 2016,4.43932411981567,12.9032258064516,8.46390168663594,-117.833,44.7833,2016,7
"260","Baker",Aug 2016,1.21287129207921,9.67741935483871,8.4645480627595,-117.833,44.7833,2016,8
"261","Baker",Sep 2016,3.9803922,6.25,2.2696078,-117.833,44.7833,2016,9
"262","Baker",Oct 2016,20.4838709078341,35.4838709677419,15.0000000599078,-117.833,44.7833,2016,10
"263","Baker",Nov 2016,18.1198687044335,26.6666666666667,8.54679796223317,-117.833,44.7833,2016,11
